chembl_id;organism;canonical_smiles;PPB /%
CHEMBL1934353;Rattus norvegicus;CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O;99.4
CHEMBL1933349;Rattus norvegicus;COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1;99.0
CHEMBL1929388;Rattus norvegicus;Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl;22.1
CHEMBL1929387;Rattus norvegicus;Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1.Cl;77.1
CHEMBL1927165;Rattus norvegicus;COc1ccc2ncc(F)c([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1;41.1
CHEMBL1926763;Rattus norvegicus;COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1;73.2
CHEMBL1923983;Rattus norvegicus;CNc1nc2[nH]c(-c3cccc(CNC(=O)COC)n3)cc2c2c1ncn2C;93.1
CHEMBL1922660;Rattus norvegicus;CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1;99.8
CHEMBL1922381;Rattus norvegicus;CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(NC(=O)[C@H]4CC[C@H](C(=O)O)CC4)cs3)nc2-c2csc(n2)-c2csc(n2)[C@H]([C@@H](O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C;99.0
CHEMBL1922106;Mus musculus;Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12.Cl;71.0
CHEMBL1917511;Rattus norvegicus;CC(C)(C)c1cc(C(=O)Nc2nc(CN)cs2)n(Cc2ccccc2)n1;97.1
CHEMBL1916559;Rattus norvegicus;O=C(O)CCC(=O)N1CCc2cc(-c3noc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)ccc21;100.0
CHEMBL1916399;Mus musculus;N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)c1;99.3
CHEMBL1915540;Rattus norvegicus;CN[C@@H]1CCN(c2cc(NCC3CC3)nc(N)n2)C1;19.0
CHEMBL1911374;Rattus norvegicus;O=c1n(Cc2ccc(C(F)(F)F)nc2)nc2c(-c3ccncc3)c(-c3ccc(Cl)cc3)cnn12;95.0
CHEMBL1909434;Rattus norvegicus;O=C(Nc1ccc(NC(=O)c2nccs2)c(Cl)c1)c1ccccn1;0.65
CHEMBL1885748;Mus musculus;Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1;99.49
CHEMBL187523;Oryctolagus cuniculus;CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O;98.5
CHEMBL1837037;Rattus norvegicus;CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCN(c3ccccn3)CC2)C1;69.0
CHEMBL1836317;Rattus norvegicus;CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1;99.4
CHEMBL1835609;Mus musculus;Cl.OCCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1;26.0
CHEMBL1834350;Rattus norvegicus;CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2;59.0
CHEMBL1834184;Rattus norvegicus;CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1;97.6
CHEMBL1830711;Rattus norvegicus;c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1;99.4
CHEMBL1830707;Rattus norvegicus;c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1;98.9
CHEMBL1830702;Rattus norvegicus;c1cnc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1;89.5
CHEMBL1830698;Rattus norvegicus;c1ccc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1;97.7
CHEMBL1829433;Rattus norvegicus;Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1;95.6
CHEMBL1823147;Rattus norvegicus;COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC;81.4
CHEMBL1822525;Rattus norvegicus;COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1;68.0
CHEMBL1822246;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(Br)c3c2)c1F;99.4
CHEMBL1822243;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C)c3c2)c1F;89.9
CHEMBL1822241;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(Br)c3c2)c1F;98.4
CHEMBL1822110;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]ncc3c2)c1F;87.1
CHEMBL1822078;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]ccc3c2)c1F;97.9
CHEMBL1822068;Mus musculus;CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F;99.1
CHEMBL1822067;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F;97.4
CHEMBL1819090;Rattus norvegicus;Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O;78.0
CHEMBL1813490;Mus musculus;Cl.Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl;96.0
CHEMBL1813067;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1.Cl;39.0
CHEMBL1813065;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(-c2cn[nH]c(=O)c2)cc1;20.0
CHEMBL1808901;Rattus norvegicus;Cc1cc(-c2cccc(Cl)c2)ncc1[C@H]1CCCN1C(=O)c1nccs1;99.5
CHEMBL1807885;Rattus norvegicus;O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CO;90.9
CHEMBL1807618;Rattus norvegicus;O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NC4CCC4)nn23)cc1F;99.0
CHEMBL1807609;Mus musculus;O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F;90.0
CHEMBL1802186;Mus musculus;O=C([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1.[Na+];73.0
CHEMBL1802185;Mus musculus;O=C([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1.[Na+];89.0
CHEMBL1800955;Rattus norvegicus;COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1;79.6
CHEMBL1800954;Rattus norvegicus;COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2)CC1;87.2
CHEMBL1800953;Rattus norvegicus;COC(=O)N1CCN(Cc2cc(F)cc(NC(=O)Nc3ccc(C)nc3)c2)CC1;89.7
CHEMBL1800952;Rattus norvegicus;COC(=O)N1CCC(Oc2cc(F)cc(NC(=O)Nc3ccc(C)nc3)c2)CC1;93.5
CHEMBL1800951;Rattus norvegicus;CN(C)S(=O)(=O)N1CC[C@@H](Oc2cc(F)cc(NC(=O)Nc3cccnc3)c2)C1;88.8
CHEMBL1800950;Rattus norvegicus;CN(C)S(=O)(=O)N1CCC[C@@H](Oc2cc(F)cc(NC(=O)Nc3cccnc3)c2)C1;92.1
CHEMBL1800949;Rattus norvegicus;COC(=O)N1CCC[C@@H](Oc2cc(F)cc(NC(=O)Nc3cccnc3)c2)C1;90.4
CHEMBL1800932;Rattus norvegicus;CC(=O)N1CCC[C@H](Oc2cc(F)cc(NC(=O)Nc3cccnc3)c2)C1;82.5
CHEMBL1800931;Rattus norvegicus;CC(=O)N1CCC[C@@H](Oc2cc(F)cc(NC(=O)Nc3cccnc3)c2)C1;82.5
CHEMBL1800930;Rattus norvegicus;COc1ccc(NC(=O)Nc2cc(F)cc(Oc3cccnc3)c2)cn1;92.5
CHEMBL1800929;Rattus norvegicus;COc1ccc(NC(=O)Nc2cc(F)cc(Oc3cccnc3)c2)cc1;95.1
CHEMBL1800925;Rattus norvegicus;O=C(Nc1cc(F)cc(Oc2cccnc2)c1)c1ccc(F)cc1;92.1
CHEMBL1800895;Rattus norvegicus;CCc1ccnc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)c1;72.8
CHEMBL1800894;Rattus norvegicus;N#CC1(c2cccc(Cl)n2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;78.2
CHEMBL1800893;Rattus norvegicus;CSc1cccc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)n1;94.3
CHEMBL1800892;Rattus norvegicus;Cc1cccc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)n1;75.1
CHEMBL1800891;Rattus norvegicus;Cc1ccc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)nc1;65.2
CHEMBL1800890;Rattus norvegicus;Cc1ccnc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)c1;53.3
CHEMBL1800887;Sus scrofa;N#CC1(c2cccnc2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;49.1
CHEMBL1800885;Rattus norvegicus;Cc1cccc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)c1;94.1
CHEMBL1800884;Sus scrofa;Cc1ccccc1C1(C#N)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;94.9
CHEMBL1800881;Rattus norvegicus;N#CC1(c2ccccc2F)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;89.8
CHEMBL1800879;Rattus norvegicus;N#CC1(c2ccccc2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;86.5
CHEMBL1800430;Rattus norvegicus;NCc1sc2cc(C#Cc3ccc4c(c3)CNCC4)ccc2c1Cl;100.0
CHEMBL1800285;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;68.2
CHEMBL1800284;Rattus norvegicus;COc1ccnc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)c1;51.5
CHEMBL1800084;Rattus norvegicus;O=C(Nc1cccnc1)Nc1cc(F)cc(Oc2cccnc2)c1;92.9
CHEMBL1796761;Mus musculus;CNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccc(C(=O)N(C)C)cc3Cl)sc1-2;98.0
CHEMBL179069;Rattus norvegicus;COc1ccc([C@@H](CCC[C@H](O)CCc2ccc3c(n2)NCCC3)CC(=O)O)cn1;93.0
CHEMBL1784577;Rattus norvegicus;Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1;97.3
CHEMBL1784567;Rattus norvegicus;Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2ncnc2n1;95.2
CHEMBL1783734;Mus musculus;CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl;50.0
CHEMBL1780061;Rattus norvegicus;CCCCCN1C(=O)C2(COc3cc4c(cc32)OCO4)c2ccccc21;97.0
CHEMBL1778770;Rattus norvegicus;O=C(O)[C@@H]1C[C@H](Cc2ccccc2Cl)CN1;33.0
CHEMBL1778769;Rattus norvegicus;O=C(O)[C@@H]1C[C@H](COc2cccc(F)c2)CN1;9.0
CHEMBL1778767;Rattus norvegicus;O=C(O)[C@@H]1C[C@H](OCc2ccc(Cl)cc2)CN1;35.0
CHEMBL1778766;Rattus norvegicus;Cl.O=C(O)[C@@H]1C[C@H](Cc2cccc(F)c2)CN1;18.0
CHEMBL1778764;Rattus norvegicus;O=C(O)[C@@H]1C[C@H](Oc2cccc(Cl)c2)CN1;81.0
CHEMBL1777958;Rattus norvegicus;Cc1ccc(S(=O)(=O)N2CCNC(=O)[C@H]2CC(=O)N[C@@H]2CCCc3cc(CN4CCCCC4)ccc32)cc1;72.0
CHEMBL1774381;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CC(C)(C)O)OC3)cc1;85.0
CHEMBL1774380;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@](C)(CC(C)(C)O)OC3)cc1;79.0
CHEMBL1774379;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CC(C)(C)O)OC3)cc1;91.0
CHEMBL1774371;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCN(C)C)OC3)cc1;78.0
CHEMBL1774366;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CCO)OC3)cc1;94.0
CHEMBL1774365;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4CC[C@H](C3)O4)c3c(n2)[C@](C)(CCO)OC3)cc1;74.0
CHEMBL1774364;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@](C)(CCO)OC3)cc1;76.0
CHEMBL1774363;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CCO)OC3)cc1;94.0
CHEMBL1774360;Mus musculus;C[C@H]1COCCN1c1nc(-c2ccc(Nc3cccc(=O)[nH]3)cc2)nc2c1COC2(C)C;96.0
CHEMBL1774355;Mus musculus;C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NCCO)cc2)nc2c1COC2(C)C;70.0
CHEMBL1774354;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(C)OC3=O)cc1;95.0
CHEMBL1774353;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3)cc1;95.0
CHEMBL1771791;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3[nH]ncc3c2)c2cccc(F)c2c1=O;83.9
CHEMBL1771790;Rattus norvegicus;Cn1ncc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc21;86.7
CHEMBL1771789;Rattus norvegicus;Cn1cc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc2n1;80.2
CHEMBL1771785;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3ccccc3c2)c2c(F)ccc(F)c2c1=O;100.0
CHEMBL1771784;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3ccccc3c2)c2c(F)cccc2c1=O;99.2
CHEMBL1771703;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3c(c2)CCC3O)c2cccc(F)c2c1=O;56.9
CHEMBL1771702;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3c(c2)OCCO3)c2cccc(F)c2c1=O;90.8
CHEMBL1771697;Rattus norvegicus;O=C1Cc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc2N1;58.5
CHEMBL1770752;Rattus norvegicus;Cc1cccc(Nc2ccc(-c3ccc(N4CCNCC4)nc3)cc2)n1;99.3
CHEMBL1770750;Rattus norvegicus;CN1CCN(c2ccc(-c3ccc4c(c3)CCNC4)cc2C(F)(F)F)CC1;98.9
CHEMBL1770373;Rattus norvegicus;c1ccc(Cc2ncc3c(n2)CCNCC3)cc1;0.0
CHEMBL1770168;Rattus norvegicus;O=C(O)c1cn(Cc2ccc3ccccc3c2)c2cccc(F)c2c1=O;94.2
CHEMBL1766582;Rattus norvegicus;Cl.Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21;95.6
CHEMBL1765144;Rattus norvegicus;COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([18F])c4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2;98.0
CHEMBL1762808;Rattus norvegicus;CC(C)N(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1;98.5
CHEMBL1762797;Mus musculus;CCc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCCCC3)c12.Cl;99.9
CHEMBL1762;Mus musculus;Cc1cccc(C)c1NC(=O)C(C)N;36.0
CHEMBL1761688;Rattus norvegicus;CC(C)NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1;72.9
CHEMBL1760939;Rattus norvegicus;O=C(NCC1(CO)CCCC1)c1nc(N2CCOCC2)n2ccccc12;84.0
CHEMBL1760930;Rattus norvegicus;O=C(c1cccc(Cl)c1Cl)c1nc(CN2CCOCC2)c2ccccn12;76.0
CHEMBL1760434;Rattus norvegicus;Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccccc1;80.0
CHEMBL1760206;Rattus norvegicus;COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(C)n2)CC1;99.8
CHEMBL1760205;Rattus norvegicus;COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2C)CC1;99.5
CHEMBL1760172;Rattus norvegicus;Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3cc(F)c(F)cc32)n1;99.0
CHEMBL1760169;Rattus norvegicus;Cc1nc(NCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1;98.4
CHEMBL1760168;Rattus norvegicus;CNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1;99.2
CHEMBL1760161;Rattus norvegicus;Cc1nc(N)nc(-n2c(Nc3ccon3)nc3ccccc32)n1;97.7
CHEMBL1760057;Rattus norvegicus;c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1;99.15
CHEMBL1760035;Mus musculus;COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC;98.6
CHEMBL1743757;Rattus norvegicus;CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@]1(C)O.Cl.Cl;7.0
CHEMBL1741;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O;12.0
CHEMBL1738786;Rattus norvegicus;Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1;94.2
CHEMBL1733803;Mus musculus;O=C(O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1;94.9
CHEMBL1688530;Mus musculus;CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O;85.3
CHEMBL1688365;Rattus norvegicus;N#Cc1ccccc1N1CCN(C(=O)COCc2ccccc2)CC1;90.0
CHEMBL1688364;Rattus norvegicus;C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)ncnn32)C1.Cl;96.6
CHEMBL1683402;Rattus norvegicus;O=C(O)c1cc(CN2CCc3ccccc3C2c2ccncc2)c2ccccn2c1=O;94.0
CHEMBL1683383;Rattus norvegicus;O=C(O)c1cc(CN2CCc3cc(Cl)ccc3C2)c2ccccn2c1=O;96.0
CHEMBL1683377;Rattus norvegicus;O=C(O)c1cc(CN2CCC(c3nc4ccccc4[nH]3)CC2)c2ccccn2c1=O;77.0
CHEMBL1683375;Rattus norvegicus;O=C(O)c1cc(CN2CCC(n3cnc4ccccc43)CC2)c2ccccn2c1=O;76.0
CHEMBL1683358;Rattus norvegicus;Cc1ccc(C2CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)cc1;89.0
CHEMBL1683351;Rattus norvegicus;N#Cc1ccc(N2CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)cc1;93.8
CHEMBL1672627;Rattus norvegicus;O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1;82.0
CHEMBL1672257;Rattus norvegicus;COc1ccccc1C(=O)n1ccc2cc(NC(=O)c3ccccn3)ccc21;0.16
CHEMBL1672242;Rattus norvegicus;Cc1ccccc1C(=O)Nc1ccc(NC(=O)c2ccccn2)cc1Cl;0.35
CHEMBL1672241;Rattus norvegicus;O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(F)c1)c1ccccn1;0.58
CHEMBL1672238;Rattus norvegicus;O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(Cl)c1)c1ccccn1;99.5
CHEMBL1672234;Rattus norvegicus;COc1cc(NC(=O)c2ccccn2)ccc1NC(=O)c1ccccc1Cl;99.5
CHEMBL1672232;Rattus norvegicus;COc1cc(NC(=O)c2nccs2)ccc1NC(=O)c1ccccc1Cl;0.56
CHEMBL1671936;Rattus norvegicus;CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F;97.0
CHEMBL1669532;Rattus norvegicus;O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1Cl;99.3
CHEMBL1668679;Rattus norvegicus;C=C1C[C@@H](C(=O)Nc2ncc(C)s2)N(C(=O)[C@H](CCCC)CN(O)C=O)C1;99.0
CHEMBL1667967;Rattus norvegicus;O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12;20.0
CHEMBL1652588;Mus musculus;C#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O;4.0
CHEMBL1649931;Rattus norvegicus;CC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1;62.0
CHEMBL1649924;Rattus norvegicus;COC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CC[C@H](NC(C)=O)c3cccc(F)c3)c2C1;71.0
CHEMBL1649910;Rattus norvegicus;COC(=O)N1CCc2c(nc(C)n2[C@@H]2C[C@@H]3CC[C@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1;68.0
CHEMBL1649685;Rattus norvegicus;CN1CCc2c(C(F)(F)F)nn(-c3ccc(CN4CCCC4=O)cc3)c2C1;85.8
CHEMBL1649684;Rattus norvegicus;O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2COCC3)cc1;94.3
CHEMBL1649683;Rattus norvegicus;O=C(c1ccc(-n2nc(C(F)(F)F)c3c2COCC3)cc1)N1CCCC1;93.3
CHEMBL1649682;Rattus norvegicus;O=C1CCCN1Cc1c(F)cc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1F;93.6
CHEMBL1649681;Rattus norvegicus;O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1;84.0
CHEMBL1649680;Rattus norvegicus;O=S1(=O)CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1;96.8
CHEMBL1649676;Rattus norvegicus;CS(=O)(=O)NCc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1;97.9
CHEMBL1649674;Rattus norvegicus;O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1F;98.9
CHEMBL1649670;Rattus norvegicus;O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1;98.4
CHEMBL1649669;Rattus norvegicus;O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1F)N1CCCC1;99.8
CHEMBL1649664;Rattus norvegicus;O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1;99.6
CHEMBL1649663;Rattus norvegicus;CN(C)C(=O)Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1;97.8
CHEMBL1649659;Sus scrofa;O=C(c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1;99.0
CHEMBL1649658;Rattus norvegicus;O=C(c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCOCC1;97.4
CHEMBL1649656;Rattus norvegicus;O=C(c1ccc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1)N1CCCC1;86.3
CHEMBL1645462;Rattus norvegicus;Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;99.1
CHEMBL1642897;Mus musculus;CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1;99.0
CHEMBL1642258;Mus musculus;COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccc(N4CCOCC4)cc3OC)n1)CCN(CC(=O)N(C)C)CC2;97.2
CHEMBL1632384;Rattus norvegicus;CC(C)NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3c2[C@H](C)SC3)CC1;70.0
CHEMBL1631540;Rattus norvegicus;Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1;95.9
CHEMBL1630216;Rattus norvegicus;O=C(CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)Nc1ccc(C(=O)O)cc1Cl;99.0
CHEMBL1615183;Sus scrofa;Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1;97.2
CHEMBL1615025;Rattus norvegicus;Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21;96.0
CHEMBL161;Rattus norvegicus;CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1;20.2
