chembl_id;organism;canonical_smiles;T1/2 /hr
CHEMBL2023206;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)cc2F)n1;2.5
CHEMBL2023205;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(F)c2)n1;1.9
CHEMBL2023202;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1;2.9
CHEMBL202319;Rattus norvegicus;O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCC1CC1;1.873
CHEMBL2023125;Rattus norvegicus;CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1.O=C(O)/C=C/C(=O)O;7.3
CHEMBL2023121;Rattus norvegicus;CNC[C@H](C[C@H]1CCCOC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1.O=C(O)/C=C/C(=O)O;18.3
CHEMBL2023120;Rattus norvegicus;CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1.O=C(O)/C=C/C(=O)O;16.2
CHEMBL2023114;Rattus norvegicus;CNC(=O)C1(c2cccc3c2N(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)Cc2ccc(C(F)(F)F)nc2N3)CCC1;1.7
CHEMBL2023113;Rattus norvegicus;NC(=O)C1(c2cccc3c2N(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)Cc2ccc(C(F)(F)F)nc2N3)CCC1;0.8
CHEMBL2023112;Rattus norvegicus;CC(C)(C(N)=O)c1cccc2c1N(S(=O)(=O)c1ccc(OC(F)(F)F)cc1)Cc1ccc(C(F)(F)F)nc1N2;1.6
CHEMBL2023111;Rattus norvegicus;CC(C)(O)c1nc(C2(c3cccc4c3N(S(=O)(=O)c3ccc(OC(F)(F)F)cc3)Cc3ccc(C(F)(F)F)nc3N4)CCC2)no1;2.9
CHEMBL2023110;Rattus norvegicus;CC(C)(O)c1nc(C(C)(C)c2cccc3c2N(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)Cc2ccc(C(F)(F)F)nc2N3)no1;3.1
CHEMBL2023109;Rattus norvegicus;CC(C)(O)c1nc(-c2cccc3c2N(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)Cc2ccc(C(F)(F)F)nc2N3)no1;11.0
CHEMBL2023067;Rattus norvegicus;N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O;2.0
CHEMBL2023054;Mus musculus;CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC[C@H](F)C3)cc2)cc(C(=O)Nc2ncc(F)s2)c1;5.9
CHEMBL2022997;Mus musculus;Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1;1.8
CHEMBL2022994;Mus musculus;Cc1cccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)c1;6.5
CHEMBL2022903;Rattus norvegicus;CCc1cc(CN2CC(C(=O)O)C2)sc1-c1ncc(-c2ccc(OC(C)C)c(C)c2)s1;11.5
CHEMBL2022881;Rattus norvegicus;COc1ccc(-c2cc(O)nc(N)n2)cc1;6.59
CHEMBL2022856;Mus musculus;C[C@@H](O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1;2.9
CHEMBL2022798;Mus musculus;CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nccs2)c1;2.3
CHEMBL2022794;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2Cl)n1;3.1
CHEMBL2022793;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(Cl)c2)n1;2.7
CHEMBL2022791;Mus musculus;CC(C)(C)N1C[C@@H](C(=O)N2CCC(c3nnnn3-c3ccc(Cl)cc3)CC2)[C@H](c2ccc(F)cc2F)C1;1.8
CHEMBL2022789;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2)n1;3.9
CHEMBL2022787;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(C)c(Cl)c2)n1;2.1
CHEMBL2022786;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2C)n1;3.1
CHEMBL2022785;Mus musculus;Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(C)c2)n1;3.1
CHEMBL2022739;Rattus norvegicus;O=C(Nc1ccc(-c2nnc(NCCCCN3CCOCC3)o2)c(F)c1)c1ccccc1F;1.9
CHEMBL2022733;Rattus norvegicus;O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1F;2.7
CHEMBL2022729;Rattus norvegicus;O=C(Nc1ccc(-c2nnc(NCCCCN3CCOCC3)o2)cc1)c1ccccc1F;1.6
CHEMBL2022571;Rattus norvegicus;Cc1n[nH]c(C(=O)O)c1Cc1cc2ccccc2s1;3.7
CHEMBL2022570;Rattus norvegicus;Cc1n[nH]c(C(=O)O)c1Cc1cccc(-c2ccc(F)cc2)c1;1.5
CHEMBL2022564;Mus musculus;CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2;0.08333
CHEMBL20225;Mus musculus;CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O;0.1667
CHEMBL2022111;Rattus norvegicus;COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1.Cl;3.2
CHEMBL2021950;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O;1.25
CHEMBL2021940;Rattus norvegicus;COCCCC[C@@](O)(c1cccc(Cl)c1F)[C@@H]1CCCN(C(=O)NC[C@@H](N)CC2CCCCC2)C1.O=C(O)/C=C/C(=O)O;51.0
CHEMBL2021695;Rattus norvegicus;C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1C(=O)NS(=O)(=O)n1nc(-c2cc(=O)c(O)c[nH]2)n(C[C@@H](O)CO)c1=O;0.39
CHEMBL2021600;Rattus norvegicus;C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(C)(C)C;5.8
CHEMBL2021539;Rattus norvegicus;CCCN[C@@H]1CCc2cccc(CS(=O)(=O)C(F)(F)F)c2C1.Cl;2.167
CHEMBL2021529;Rattus norvegicus;C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl;1.9
CHEMBL202089;Rattus norvegicus;COC(=O)c1ccccc1-c1ccc(CNC(=O)C2(NC(=O)CC(F)(F)F)CC2)cc1;9.5
CHEMBL202054;Rattus norvegicus;COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cc1F;4.3
CHEMBL201914;Rattus norvegicus;CSc1ccc(-c2ccccc2C2CCC(F)(F)CC2C(=O)NCC#N)cc1;3.5
CHEMBL2019090;Rattus norvegicus;CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1;6.2
CHEMBL2019019;Rattus norvegicus;O=C(N1CC[C@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)[C@H](O)C1)C1(C(F)(F)F)CC1;1.6
CHEMBL2019013;Rattus norvegicus;O=C(N1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C1(C(F)(F)F)CC1;3.5
CHEMBL2018998;Rattus norvegicus;Cn1cc(C(=O)N2CCC(c3cc(F)ccc3F)(S(=O)(=O)c3ccc(Cl)cc3)CC2)c(C(F)(F)F)n1;2.05
CHEMBL2018969;Rattus norvegicus;COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1;2.5
CHEMBL2018964;Rattus norvegicus;COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1;1.6
CHEMBL201871;Mus musculus;COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)C)c1;0.3
CHEMBL2018571;Rattus norvegicus;O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)[C@@H]1C[C@@H](Cc2ccc(F)cc2)CN1C(=O)Cn1ccnn1;22.5
CHEMBL2018348;Rattus norvegicus;COc1cc(C(=O)N[C@H]2COc3ccc(Cl)cc32)ccc1-n1cnc(C)c1;2.43
CHEMBL2018331;Rattus norvegicus;COc1nc(C(=O)N[C@H]2COc3ccc(Cl)c(F)c32)ccc1-n1cnc(C)c1;0.64
CHEMBL2018328;Mus musculus;CC(C)Oc1ccc(-c2nc(-c3ccc(F)c4c(CCC(=O)O)cn(C)c34)no2)cc1Cl;3.83
CHEMBL2018289;Rattus norvegicus;NS(=O)(=O)c1cc(CNc2nc(NCC(F)(F)F)c3nc(-c4ccc(NC(=O)C5(C(F)(F)F)CC5)cc4)ccc3n2)cc(C(F)(F)F)c1;6.583
CHEMBL2018288;Rattus norvegicus;NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(-c4ccc(NC(=O)C5CC5)cc4)ccc3n2)cc1;1.167
CHEMBL2018287;Rattus norvegicus;CC1(Oc2nc(NCc3ccc(-n4cncn4)cc3)nc3ccc(-c4ccc(OC5CC5)nc4)nc23)CC1;6.583
CHEMBL2018286;Rattus norvegicus;C[C@@H](Nc1nc(NC2(C(F)(F)F)CC2)c2nc(-c3cccc(S(C)(=O)=O)c3)ccc2n1)c1ccc(-n2cncn2)cc1;3.917
CHEMBL2018285;Rattus norvegicus;COc1ccc(-c2ccc3nc(N[C@H](C)c4ccc(-n5cncn5)cc4)nc(NCC(F)(F)F)c3n2)cc1S(C)(=O)=O;5.85
CHEMBL2018284;Rattus norvegicus;COc1ccc(-c2ccc3nc(NCc4ccc(S(N)(=O)=O)cc4)nc(NCC(F)(F)F)c3n2)cc1S(C)(=O)=O;6.583
CHEMBL2018283;Rattus norvegicus;NS(=O)(=O)c1cc(Cl)cc(CNc2nc(NC3(C(F)(F)F)CC3)c3nc(-c4ccc(F)cc4)ccc3n2)c1;6.583
CHEMBL2018282;Rattus norvegicus;NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(-c4ccc(F)nc4)ccc3n2)cc1;4.633
CHEMBL2018281;Rattus norvegicus;N#CC1(Nc2nc(NCc3ccc(S(N)(=O)=O)cc3)nc3ccc(-c4ccc(F)nc4)nc23)CC1;6.583
CHEMBL2018280;Rattus norvegicus;NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(-c4ccc(-n5cncn5)cc4)ccc3n2)cc1;6.583
CHEMBL2018279;Rattus norvegicus;NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(-c4ccc(F)cc4)ccc3n2)cc1;6.583
CHEMBL2018278;Rattus norvegicus;FC(F)(F)CNc1nc(NCc2ccc(-n3cncn3)cc2)nc2ccc(-c3ccc(OC4CC4)nc3)nc12;6.583
CHEMBL2018277;Rattus norvegicus;COc1ccc(-c2ccc3nc(NCc4ccc(S(N)(=O)=O)cc4)nc(NC4(C#N)CC4)c3n2)cn1;1.617
CHEMBL2018096;Rattus norvegicus;OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O;3.61
CHEMBL2017974;Mus musculus;Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1;11.0
CHEMBL2017964;Mus musculus;O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2cccc(C(F)(F)F)c2)CC1;10.2
CHEMBL2017962;Mus musculus;CC(Oc1cccc(Cl)c1)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1;0.1033
CHEMBL2017961;Mus musculus;CC(Oc1ccccc1Cl)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1;0.195
CHEMBL2017960;Mus musculus;CC(Oc1ccccc1)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1;0.2
CHEMBL2017863;Rattus norvegicus;O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCCC5)c5n(c4c3)CCCc3ncccc3-5)CCCC2)cc1;1.0
CHEMBL2017853;Mus musculus;COc1ccc(C(Cc2ccc(-c3cc(C(=O)O)on3)cc2)c2nc(-c3ccc(Cl)cc3)no2)cc1;1.08
CHEMBL2017851;Mus musculus;O=C(O)c1cc(-c2ccc(CC(c3ccccc3)c3nc(-c4ccccc4)no3)cc2)no1;1.0
CHEMBL2017848;Mus musculus;O=C(O)c1cc(-c2ccc(CC(C(=O)c3ccc(Cl)cc3)c3ccc(F)c(F)c3)cc2)no1;1.9
CHEMBL2017835;Rattus norvegicus;Cc1cc(C)cc(C[C@H]2CCCCN2C(=O)CN2C(=O)[C@@H](Cc3n[nH]c4ccccc34)c3nnc(-c4ccccc4)n3-c3ccccc32)c1;2.04
CHEMBL201782;Rattus norvegicus;CSc1ccc(-c2ccccc2[C@@H]2CCC(F)(F)C[C@H]2C(=O)NCC#N)cc1;3.5
CHEMBL2017766;Rattus norvegicus;CS(=O)(=O)O.Cc1nc(N2CCC(O)(C3CC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12;9.3
CHEMBL201769;Rattus norvegicus;Cc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C;5.292
CHEMBL2017684;Rattus norvegicus;NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1;3.8
CHEMBL2017593;Mus musculus;Cc1nc(N2CCC(O)(C3CC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12;8.1
CHEMBL2017379;Rattus norvegicus;CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1.Cl;4.25
CHEMBL2017374;Rattus norvegicus;CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2)c2ccc(C)c(Cl)c2)CC1.Cl;0.59
CHEMBL2017291;Rattus norvegicus;COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12;7.2
CHEMBL2017281;Rattus norvegicus;COc1cc2c(Nc3cccc4cccnc34)c(C(N)=O)cnc2cc1-c1c(C)noc1C;1.1
CHEMBL2017214;Rattus norvegicus;CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12;4.0
CHEMBL201717;Rattus norvegicus;COC(=O)c1ccccc1-c1ccc(CNC(=O)C(C)(C)NC(=O)CC(F)(F)F)cc1;6.6
CHEMBL2017113;Rattus norvegicus;COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1;1.4
CHEMBL2017112;Rattus norvegicus;CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(OCC(O)CO)c2ccc(F)c(F)c2)c1Br;1.9
CHEMBL2017102;Rattus norvegicus;CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c1Br;5.7
CHEMBL2016893;Rattus norvegicus;Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1;3.5
CHEMBL2016892;Rattus norvegicus;CCC(=O)c1cc(NCCN2CCCC2)c(C)c(N2CCN(c3ncnc4[nH]nc(Br)c34)CC2)c1;3.1
CHEMBL2016890;Rattus norvegicus;Cc1noc(-c2cc(NCCN3CCCC3)c(C)c(N3CCN(c4ncnc5[nH]nc(Br)c45)CC3)c2)n1;2.4
CHEMBL2016888;Rattus norvegicus;Cc1c(NCCN2CCCC2)cc(COCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1;2.1
CHEMBL2016886;Rattus norvegicus;Cc1c(NCCN2CCCC2)cc(OCC(C)C)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1;1.7
CHEMBL20168;Rattus norvegicus;Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1C)OCO2;7.0
CHEMBL2016775;Mus musculus;Cc1nc(N2CCC(N3CCOCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12;1.7
CHEMBL2016739;Rattus norvegicus;CN(C(=O)Nc1cnc(-c2ccccc2)cn1)[C@H]1CC[C@]2(CC1)OC(=O)c1ccncc12;2.0
CHEMBL201607;Rattus norvegicus;CC(C(=O)O)c1cccc(/C(=N\O)c2ccccc2)c1;100.0
CHEMBL201602;Rattus norvegicus;Cc1nc2c(-c3ccc(Cl)cc3)n(-c3ccccc3Cl)nc2c(=O)n1CC(F)(F)F;4.7
CHEMBL201550;Rattus norvegicus;O=C1/C(=C/c2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1cccs1;3.3
CHEMBL201472;Rattus norvegicus;CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4cccnc4)c3)cnc2n1;1.7
CHEMBL201426;Rattus norvegicus;CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F;12.0
CHEMBL201415;Rattus norvegicus;CSc1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCC#N)cc1;0.08333
CHEMBL2013195;Rattus norvegicus;Oc1ccc2[nH]c(-c3ccccc3)nc2c1CN1CCCCC1;1.1
CHEMBL2013174;Rattus norvegicus;CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O;0.62
CHEMBL2013119;Mus musculus;COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+];2.6
CHEMBL201307;Rattus norvegicus;COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1;5.0
CHEMBL2013053;Rattus norvegicus;O=C(C1CC1)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;0.6667
CHEMBL2013052;Rattus norvegicus;CC(C)C(=O)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;0.6667
CHEMBL2013051;Rattus norvegicus;CC(=O)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;0.6667
CHEMBL2013050;Rattus norvegicus;O=S(=O)(C1CC1)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;1.8
CHEMBL2013045;Rattus norvegicus;CS(=O)(=O)N1CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;0.6667
CHEMBL2013020;Rattus norvegicus;CC(C)S(=O)(=O)NC[C@H]1CC[C@H](NC(=O)Cn2ccc3cc(Cl)ccc32)CC1;7.2
CHEMBL2013012;Rattus norvegicus;CC(C)S(=O)(=O)NC[C@H]1CC[C@H](NC(=O)CN2CCc3cc(Cl)ccc32)CC1;4.4
CHEMBL2012958;Mus musculus;Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1;0.85
CHEMBL201292;Rattus norvegicus;N#CCNC(=O)[C@@H]1CCCC[C@H]1c1ccccc1-c1ccc(F)cc1;0.75
CHEMBL2012909;Rattus norvegicus;O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c(Cl)c(=O)n2c1CCC2;0.9
CHEMBL2012908;Rattus norvegicus;Cc1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2n(c1=O)CCC2;0.6667
CHEMBL2012907;Rattus norvegicus;O=C(NOCCO)c1c(Nc2ccc(I)cc2F)cc(=O)n2c1CCC2;1.033
CHEMBL2012906;Rattus norvegicus;C#Cc1ccc(Nc2c(C(=O)NOCCO)c3n(c(=O)c2F)CCC3)c(F)c1;3.333
CHEMBL2012905;Rattus norvegicus;O=C(NOC[C@H](O)CO)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n2c1CCC2;3.333
CHEMBL2012904;Rattus norvegicus;O=C(NOC[C@@H](O)CO)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n2c1CCC2;3.333
CHEMBL2012903;Rattus norvegicus;O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n2c1CCCC2;0.6833
CHEMBL2012902;Rattus norvegicus;O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n2c1CCC2;2.067
CHEMBL2012901;Rattus norvegicus;C#Cc1ccc(Nc2c(C(=O)NOCCO)c3c(n2C)C(=O)CC3)c(F)c1;2.5
CHEMBL2012900;Rattus norvegicus;C#Cc1ccc(Nc2c(C(=O)NOC[C@H](O)CO)c3c(n2C)C(=O)CCC3)c(F)c1;3.333
CHEMBL2012899;Rattus norvegicus;C#Cc1ccc(Nc2c(C(=O)NOCCO)c3c(n2C)C(=O)CCC3)c(F)c1;0.6333
CHEMBL2012898;Rattus norvegicus;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;1.417
CHEMBL2012897;Rattus norvegicus;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;1.167
CHEMBL2012896;Rattus norvegicus;Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;0.3333
CHEMBL2012895;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CC2;0.9
CHEMBL2012894;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CC2;0.9
CHEMBL2012893;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CC2;0.2333
CHEMBL2012892;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c2c1C(=O)CCC2;0.4333
CHEMBL2012891;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2;0.6
CHEMBL2012890;Rattus norvegicus;Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CCC2;0.09167
CHEMBL2012881;Mus musculus;O=c1[nH]nc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12;1.8
CHEMBL2012838;Oryctolagus cuniculus;CCC(NCCCC[C@@H](C[C@@H](OC)c1ccc(F)cc1)C(=O)NO)c1ccc(F)cc1;5.3
CHEMBL2012795;Rattus norvegicus;Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CO;1.4
CHEMBL2012793;Rattus norvegicus;Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(N)=O;2.033
CHEMBL2012701;Rattus norvegicus;CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)cc(NCCN(C)C)c4C)CC3)c12;2.9
CHEMBL2012592;Rattus norvegicus;CCc1n[nH]c2ncnc(N3CCN(c4cc(Cl)ccc4C)CC3)c12;7.1
CHEMBL2012574;Mus musculus;COc1ccc2c3ccnc(C(F)(F)F)c3n(CCCCN)c2c1;5.683
CHEMBL2012411;Mus musculus;COC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@H]4C[C@@H]5C[C@@H]5C4)c3n2)cn1C;5.0
CHEMBL2012183;Rattus norvegicus;CC(CO)(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO;3.667
CHEMBL2012182;Rattus norvegicus;CCc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NO)[C@@H](C)O)cc2)cc1;0.75
CHEMBL2012017;Rattus norvegicus;Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1;8.333
CHEMBL2011950;Rattus norvegicus;Nc1ccnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1;8.333
CHEMBL2011947;Rattus norvegicus;Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1;0.5
CHEMBL2011870;Rattus norvegicus;COc1ccc(-c2nsc(NC(=O)[C@@H]3C[C@H]3C)c2C)cc1;0.41
CHEMBL201178;Rattus norvegicus;CSc1ccc(-c2ccccc2[C@@H]2CCCC[C@H]2C(=O)NCC#N)cc1;0.7333
CHEMBL201162;Mus musculus;CCC(CC)NCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21;0.6
CHEMBL2011441;Mus musculus;COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1;10.0
CHEMBL201138;Rattus norvegicus;O=C(O)Cc1ccc(C(=O)c2ccc(Oc3ccc(Br)cc3)cc2)cc1;5.5
CHEMBL2011151;Rattus norvegicus;CCC1=C(c2nc(C3CCCCC3)cs2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.5
CHEMBL2011150;Rattus norvegicus;CCC1=C(c2nc(C3CCCCC3)co2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.9
CHEMBL2011147;Rattus norvegicus;CCC1=C(C(=O)CC2CCC(CC)CC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.2667
CHEMBL2011145;Rattus norvegicus;CCC1=C(C(=O)CC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.1167
CHEMBL2011141;Rattus norvegicus;CCC1=C(C(=O)CCC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.08333
CHEMBL2011137;Rattus norvegicus;CCC1=C(C(=O)OCC2CCCCC2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1;0.1167
