chembl_id,organism,canonical_smiles,IC50 /nM
CHEMBL3086605,Mus musculus,CC1(C)CC[C@]2(C(=O)OCCCI)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,12300.0
CHEMBL3086604,Mus musculus,CC1(C)CC[C@]2(C(=O)OCCCBr)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,21600.0
CHEMBL3086603,Mus musculus,CC1(C)CC[C@]2(C(=O)OCCCCl)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,17300.0
CHEMBL3086602,Mus musculus,CC1(C)CC[C@]2(C(=O)OCCCO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,32600.0
CHEMBL3086601,Mus musculus,C#CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,18100.0
CHEMBL3086600,Mus musculus,C=CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,15100.0
CHEMBL3086599,Mus musculus,CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,13400.0
CHEMBL3086598,Mus musculus,CC1(C)CC[C@]2(C(=O)OCCCl)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,14000.0
CHEMBL3086597,Mus musculus,CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,12100.0
CHEMBL3086596,Mus musculus,C#CCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,26100.0
CHEMBL3086595,Mus musculus,C=CCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,24800.0
CHEMBL3086594,Mus musculus,CCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,17600.0
CHEMBL3086548,Mus musculus,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CN4CCN(C(c5ccccc5)c5ccccc5)CC4)CC3)c(F)cc2c1=O,96590.0
CHEMBL307601,Rattus norvegicus,C(CCCCNC1=NCCN1)CCCNC1=NCCN1,4200.0
CHEMBL307260,Rattus norvegicus,O=C(NCCCN(CCNC(=O)OCc1ccccc1)CCc1ccccc1)OCc1ccccc1,24700.0
CHEMBL306291,Rattus norvegicus,N=C(N)NCCCCCCCCCNC(=N)N,265000.0
CHEMBL306226,Rattus norvegicus,c1ccc2[nH]cnc2c1,977237.22
CHEMBL305943,Rattus norvegicus,O=C(NCCCN1CCN(C(=O)OCc2ccccc2)C1)OCc1ccccc1,106000.0
CHEMBL305686,Mus musculus,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,28700.0
CHEMBL303714,Rattus norvegicus,NCc1nc2ccccc2[nH]1,457088.19
CHEMBL303252,Rattus norvegicus,Clc1cc2nc[nH]c2cc1Cl,81283.05
CHEMBL301982,Mus musculus,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@@]21C,50000.0
CHEMBL301267,Rattus norvegicus,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,100000.0
CHEMBL300580,Mus musculus,COC(=O)CCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,55000.0
CHEMBL300485,Mus musculus,NC(=S)c1cn(COC(CO)CO)c2ncnc(N)c12,100000.0
CHEMBL3,Mus musculus,CN1CCC[C@H]1c1cccnc1,159955.8
CHEMBL29904,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1,47200.0
CHEMBL298221,Mus musculus,C=Cc1c2[nH]c3ccccc3c2c(OC)c[n+]1CC.Cc1ccc(S(=O)(=O)[O-])cc1,10000.0
CHEMBL297453,Rattus norvegicus,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,82300.0
CHEMBL29669,Rattus norvegicus,Clc1ccc(C(c2ccc(Cl)cc2)c2cncnc2)cc1,70110.0
CHEMBL29646,Rattus norvegicus,CC(C)C(O)(c1ccc(Cl)cc1)c1cncnc1,100000.0
CHEMBL296411,Sus scrofa,COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,20000.0
CHEMBL295124,Rattus norvegicus,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,21840.0
CHEMBL295102,Mus musculus,COc1c[n+](C)c(C)c2[nH]c3ccccc3c12.[I-],10000.0
CHEMBL29400,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cncnc1)c1cccc(Cl)c1,57240.0
CHEMBL29292,Rattus norvegicus,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,1000000.0
CHEMBL292314,Rattus norvegicus,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,41000.0
CHEMBL29197,Mus musculus,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,10000.0
CHEMBL290960,Mus musculus,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,316000.0
CHEMBL290056,Mus musculus,O=C1NC(=O)c2c1c1c3cc(F)ccc3[nH]c1c1c2c2cc(F)ccc2n1C1OC(CO)C(O)C(O)C1O,860.0
CHEMBL29,Mus musculus,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,89400.0
CHEMBL28971,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,100000.0
CHEMBL289191,Mus musculus,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,234300.0
CHEMBL287556,Oryctolagus cuniculus,O=c1cc(CO)occ1O,757000.0
CHEMBL286965,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cncnc1)c1cccc(F)c1,100000.0
CHEMBL28637,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cncnc1,66800.0
CHEMBL285901,Mus musculus,COc1cc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc(OC)c1OC,66000.0
CHEMBL28457,Mus musculus,CC(C)=CC[C@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,5210.0
CHEMBL284328,Mus musculus,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],134870.0
CHEMBL282567,Rattus norvegicus,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,1100.0
CHEMBL282325,Rattus norvegicus,OC(c1ccc(F)cc1)(c1ccc(Cl)cc1)c1cncnc1,100000.0
CHEMBL281217,Rattus norvegicus,OC(c1ccccc1)(c1ccc(Cl)cc1)c1cncnc1,100000.0
CHEMBL280558,Rattus norvegicus,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,100000.0
CHEMBL280065,Rattus norvegicus,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,23000.0
CHEMBL279962,Rattus norvegicus,N=C(N)c1ccc2oc(CCc3cc4cc(C(=N)N)ccc4o3)cc2c1,21500.0
CHEMBL279779,Mus musculus,C/C(=N\NC(=S)N1CCCCCC1)c1ccccn1,4522430.0
CHEMBL278315,Mus musculus,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,6000.0
CHEMBL27759,Rattus norvegicus,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,2420.0
CHEMBL276334,Mus musculus,Clc1ccc(-c2ccccc2)cc1,18000.0
CHEMBL275925,Mus musculus,S=C(NN=C(c1ccccn1)c1ccccn1)Nc1ccccc1,234250.0
CHEMBL275742,Rattus norvegicus,CC(C)NC[C@@H](O)COc1cccc2ccccc12,182000.0
CHEMBL275391,Rattus norvegicus,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,65590.0
CHEMBL275078,Rattus norvegicus,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2[O-].[Li+],3290.0
CHEMBL273018,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3cnc(C(=N)N)cn3)cn2)cc1,93400.0
CHEMBL272733,Mus musculus,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C,0.43
CHEMBL272681,Rattus norvegicus,CCN(CC)c1ccc(NC(=N)N)cc1,78100.0
CHEMBL272324,Mus musculus,CCCCC/C(C)=C/Cc1[nH]c(=O)c(C)c(O)c1CCC,66000.0
CHEMBL272259,Rattus norvegicus,N=C(N)Nc1ccc(Cc2ccccc2)cc1,43900.0
CHEMBL272090,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)nn2)cc1,31300.0
CHEMBL271996,Rattus norvegicus,c1cc(N2CCN(c3ccc(NC4=NCCN4)cc3)CC2)ccc1NC1=NCCN1,104000.0
CHEMBL271995,Rattus norvegicus,COc1ccc(NC2=NCCN2)cc1OC,349000.0
CHEMBL271809,Rattus norvegicus,c1cc2c(cc1NC1=NCCN1)Cc1cc(NC3=NCCN3)ccc1-2,83400.0
CHEMBL271808,Rattus norvegicus,Cc1ccc(NC2=NCCN2)cc1C,398000.0
CHEMBL271749,Rattus norvegicus,c1cc2c(cc1NC1=NCCN1)Cc1ccc(NC3=NCCN3)cc1C2,37200.0
CHEMBL271656,Rattus norvegicus,N=C(N)c1ccc(-c2cnc(-c3ccc(C(=N)N)nc3)nc2)cn1,5300.0
CHEMBL271578,Rattus norvegicus,Cc1ccc(NC2=NCCN2)cc1,425000.0
CHEMBL271534,Rattus norvegicus,N=C(N)Nc1ccc(Nc2ccccc2)cc1,49500.0
CHEMBL271404,Rattus norvegicus,N=C(N)Nc1ccc(N)cc1,131800.0
CHEMBL270900,Rattus norvegicus,Nc1ccc(NC2=NCCN2)cc1,423000.0
CHEMBL270860,Mus musculus,CCCc1c(C/C=C(\C)C/C=C/C(C)C)[nH]c(=O)c(C)c1O,66000.0
CHEMBL270752,Rattus norvegicus,c1cc2c(cc1NC1=NCCN1)CCC2,378000.0
CHEMBL270533,Rattus norvegicus,N=C(N)Nc1ccc2c(c1)Cc1ccc(NC(=N)N)cc1C2,730.0
CHEMBL270500,Rattus norvegicus,c1cc(N2CCCCC2)ccc1NC1=NCCN1,283000.0
CHEMBL270352,Rattus norvegicus,CSc1ccc(NC(=N)N)cc1,239700.0
CHEMBL270330,Rattus norvegicus,c1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1,73000.0
CHEMBL270122,Rattus norvegicus,c1ccc(Oc2ccc(NC3=NCCN3)cc2)cc1,166700.0
CHEMBL270121,Rattus norvegicus,N=C(N)Nc1ccc(Oc2ccccc2)cc1,59900.0
CHEMBL269802,Mus musculus,CCCc1c(C/C=C(\C)C/C=C/C(C)(C)O)[nH]c(=O)c(C)c1O,66000.0
CHEMBL269671,Rattus norvegicus,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,450500.0
CHEMBL269282,Rattus norvegicus,N=C(N)c1ccc(-c2cc(-c3ccccc3)no2)cc1,19100.0
CHEMBL269277,Mus musculus,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10000.0
CHEMBL268493,Oryctolagus cuniculus,O=Cc1cccnc1,600000.0
CHEMBL267353,Mus musculus,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,200000.0
CHEMBL267345,Mus musculus,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,3140.0
CHEMBL267337,Rattus norvegicus,CCOC(CNC(=N)Nc1ccc(Cc2ccc(NC(=N)NCC(OCC)OCC)cc2)cc1)OCC,175000.0
CHEMBL267099,Mus musculus,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,40.0
CHEMBL266585,Rattus norvegicus,CCCCCCCCNC(=O)[C@@H]1CSC(c2cc(OC)c(OC)c(OC)c2)N1,20000.0
CHEMBL266497,Rattus norvegicus,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,29.0
CHEMBL265941,Oryctolagus cuniculus,C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,1000000.0
CHEMBL26559,Mus musculus,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(O)cc12,900.0
CHEMBL265502,Rattus norvegicus,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,4724500.0
CHEMBL265138,Mus musculus,N[C@@H](CSCc1ccccc1)CC(=O)NC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CNC(=O)[C@@H](N)CSCc4ccccc4)O[C@H](O[C@@H]4[C@@H](CNC(=O)[C@@H](N)CSCc5ccccc5)O[C@H](O[C@@H]5[C@@H](CNC(=O)[C@@H](N)CSCc6ccccc6)O[C@H](O[C@@H]6[C@@H](CNC(=O)[C@@H](N)CSCc7ccccc7)O[C@H](O[C@@H]7[C@@H](CNC(=O)[C@@H](N)CSCc8ccccc8)O[C@H](O[C@@H]8[C@@H](CNC(O)[C@@H](N)CSCc9ccccc9)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,600.0
CHEMBL262400,Rattus norvegicus,Cc1nc2cc(NC(=O)c3ccccc3)ccc2[nH]1,301995.17
CHEMBL261776,Rattus norvegicus,C(#Cc1ccc(OCc2ccccc2)cc1)C1=CN2CCC1CC2,47200.0
CHEMBL261388,Rattus norvegicus,N=C(N)Nc1ccc(N2CCCCC2)cc1,231800.0
CHEMBL261271,Rattus norvegicus,Cc1cc(-c2ccc(C(=N)N)cc2)cn2cc(-c3ccc(C(=N)N)cc3)nc12,7400000.0
CHEMBL261059,Rattus norvegicus,CO/N=C(\N)c1ccc(-c2cc(C)c3nc(-c4ccc(/C(N)=N\OC)cc4)cn3c2)cc1,9500000.0
CHEMBL260940,Mus musculus,C=CCc1ccc(OC(=O)c2ccc(F)cc2)c(OC)c1,363850.0
CHEMBL260926,Mus musculus,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,3320.0
CHEMBL259972,Ovis aries,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,50000.0
CHEMBL259825,Rattus norvegicus,CO/N=C(\N)c1ccc(-c2cn3cc(-c4ccc(/C(N)=N\OC)cc4)nc3cc2C)cc1,17000000.0
CHEMBL259792,Rattus norvegicus,N=C(N)c1ccc(-c2cn3c(n2)CCC(c2ccc(C(=N)N)cc2)C3)cc1,8900000.0
CHEMBL259728,Oryctolagus cuniculus,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,1000000.0
CHEMBL259727,Oryctolagus cuniculus,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1,1000000.0
CHEMBL259707,Rattus norvegicus,Cc1c(-c2ccc(C(=N)N)cc2)cn2cc(-c3ccc(C(=N)N)cc3)nc2c1C,4700000.0
CHEMBL259665,Rattus norvegicus,CCOC(=O)c1ccc(C2=CN3CCC2CC3)cc1,265200.0
CHEMBL259591,Rattus norvegicus,CO/N=C(\N)c1ccc(-c2ccc3nc(-c4ccc(/C(N)=N\OC)cc4)cn3c2)cc1,6900000.0
CHEMBL259500,Rattus norvegicus,CO/N=C(\N)c1ccc(-c2cn3cc(-c4ccc(/C(N)=N\OC)cc4)nc3c(C)c2C)cc1,146800000.0
CHEMBL258556,Rattus norvegicus,c1ccc2[nH]c(-c3ccc(OCCCCCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,9610.0
CHEMBL258555,Rattus norvegicus,c1ccc2[nH]c(-c3ccc(OCCCCCCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,48390.0
CHEMBL258320,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)cc2)cn1,1200.0
CHEMBL258319,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)cc2)cc1,26700.0
CHEMBL258137,Rattus norvegicus,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCC[C@@H]1C3,823.0
CHEMBL258096,Mus musculus,CCCc1c(C/C=C(\C)C/C=C/C(C)(C)C)[nH]c(=O)c(C)c1O,10000.0
CHEMBL257422,Rattus norvegicus,N=C(N)c1ncc(-c2ccc(-c3cnc(C(=N)N)nc3)cc2)cn1,2200.0
CHEMBL256797,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3cnc(C(=N)N)nc3)cn2)cc1,6400.0
CHEMBL256795,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)cn2)cc1,28000.0
CHEMBL256279,Mus musculus,CCCCCCCCCCCCCC(=O)O[C@H]1CC[C@H](NC(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)C)C(=O)NC1,50000.0
CHEMBL256247,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)cc2)cc1,2800.0
CHEMBL256155,Rattus norvegicus,O=C1C=C(Oc2ccccc2)C(=O)c2ccccc21,5920.0
CHEMBL256147,Mus musculus,CNC(=N)NCCC[C@H](N)C(=O)O,2730.0
CHEMBL256105,Mus musculus,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,20890.0
CHEMBL255946,Rattus norvegicus,Cc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1Br,4920.0
CHEMBL255945,Rattus norvegicus,O=C1C=C(Oc2ccc(F)cc2Br)C(=O)c2ccccc21,4660.0
CHEMBL255944,Rattus norvegicus,Cc1ccc(OC2=CC(=O)c3ccccc3C2=O)c(C)c1,5260.0
CHEMBL255943,Rattus norvegicus,O=C1C=C(Oc2ccc(Cl)cc2F)C(=O)c2ccccc21,4580.0
CHEMBL255942,Rattus norvegicus,O=C1C=C(Oc2ccc(Cl)cc2Cl)C(=O)c2ccccc21,5180.0
CHEMBL255758,Rattus norvegicus,N=C(N)c1cnc(-c2ccc(-c3cnc(C(=N)N)cn3)cc2)cn1,47000.0
CHEMBL255732,Rattus norvegicus,O=C1C=C(Oc2ccc(F)cc2F)C(=O)c2cc3ccccc3cc21,1980.0
CHEMBL255731,Rattus norvegicus,O=C1C=C(Oc2ccccc2)C(=O)c2cc3ccccc3cc21,1000.0
CHEMBL255730,Rattus norvegicus,Cc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1Br,2560.0
CHEMBL255729,Rattus norvegicus,O=C1C=C(Oc2ccc(F)cc2Br)C(=O)c2cc3ccccc3cc21,1130.0
CHEMBL255668,Mus musculus,COC1=C[C@@H]2[C@@H]3Cc4c(-c5cc(OC)c(O)c6c5C[C@H]5[C@H]7C=C(OC)C(=O)C[C@@]67CCN5C)cc(OC)c(O)c4[C@]2(CCN3C)CC1=O,100000.0
CHEMBL255539,Rattus norvegicus,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)cn2)cc1,20000.0
CHEMBL255512,Rattus norvegicus,Cc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)c(C)c1,4130.0
CHEMBL255314,Rattus norvegicus,O=C1C=C(Oc2ccc(Cl)cc2F)C(=O)c2cc3ccccc3cc21,2640.0
CHEMBL255101,Rattus norvegicus,O=C1C=C(Oc2ccc(Cl)cc2Cl)C(=O)c2cc3ccccc3cc21,2010.0
CHEMBL255056,Rattus norvegicus,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,1110.0
CHEMBL254950,Rattus norvegicus,O=C1C=C(Oc2ccc(F)cc2F)C(=O)c2ccccc21,5510.0
CHEMBL254749,Rattus norvegicus,O=C1C=C(Oc2ccc(Br)cc2Br)C(=O)c2ccccc21,28500.0
CHEMBL254449,Mus musculus,O=C(NN=C(c1ccccn1)c1ccccn1)c1cccs1,2026850.0
CHEMBL254431,Rattus norvegicus,CCCCCCCCCC(O)C#CC#CC(CC)OC(C)=O,54000.0
CHEMBL254218,Rattus norvegicus,COc1cc(/C=C/c2ccccc2)oc(=O)c1,160000.0
CHEMBL253467,Mus musculus,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,16400.0
CHEMBL252753,Rattus norvegicus,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,1000.0
CHEMBL252748,Rattus norvegicus,C=CC(C#CC#CC(O)CCCCCCCCCCOC(C)=O)OC(C)=O,58000.0
CHEMBL252747,Rattus norvegicus,C=CC(C#CC#CC(O)CCCCCCCCC)OC(C)=O,12000.0
CHEMBL252561,Mus musculus,C=CC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)(OO)C(C)C,16400.0
CHEMBL252518,Rattus norvegicus,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,730.0
CHEMBL252424,Rattus norvegicus,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,970.0
CHEMBL252366,Mus musculus,C=CC(O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,233300.0
CHEMBL252365,Mus musculus,C=C(C)[C@@H](CC)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,242300.0
CHEMBL252364,Mus musculus,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,240000.0
CHEMBL251567,Mus musculus,C#CCn1cc(C(=O)N[C@@H](C)CCOC(=O)[C@H](C)NC(=O)OC(C)(C)C)c(=O)c2ccc(Cl)nc21,10000.0
CHEMBL251566,Mus musculus,C#CCn1cc(C(=O)N[C@@H](C)CCOC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)c(=O)c2ccc(Cl)nc21,10000.0
CHEMBL251360,Mus musculus,C#CCn1cc(C(=O)NCCCOC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)c(=O)c2ccc(C)nc21,10000.0
CHEMBL251358,Mus musculus,C#CCn1cc(C(=O)NCCCOC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)c(=O)c2ccc(Cl)nc21,8400.0
CHEMBL251032,Mus musculus,O=C1/C(=C(O)/C=C/c2ccc([N+](=O)[O-])cc2)CC/C1=C\c1ccc([N+](=O)[O-])cc1,71000.0
CHEMBL251031,Mus musculus,COc1cc(/C=C/C(O)=C2\CC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O,8300.0
CHEMBL250660,Mus musculus,COc1ccc(/C=C/C(O)=C2\CC/C(=C\c3ccc(OC)cc3)C2=O)cc1,340000.0
CHEMBL250621,Mus musculus,O=C1/C(=C(O)/C=C/c2ccccc2)CC/C1=C\c1ccccc1,65000.0
CHEMBL250492,Mus musculus,O=C1/C(=C(O)/C=C/c2ccccc2)CCC/C1=C\c1ccccc1,50000.0
CHEMBL250475,Mus musculus,O=C1/C(=C(O)/C=C/c2ccc(O)cc2)CC/C1=C\c1ccc(O)cc1,10000.0
CHEMBL250426,Mus musculus,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCC[C@H]1C3,274.0
CHEMBL250261,Mus musculus,COC(=O)C1=CO[C@@H]2O[C@H]3/C(=C\c4ccc(O)cc4)C(=O)O[C@]34C=C[C@H]1[C@H]24,210.0
CHEMBL250027,Mus musculus,O=C1/C(=C(O)/C=C/c2ccc(Cl)cc2)CC/C1=C\c1ccc(Cl)cc1,436000.0
CHEMBL249991,Mus musculus,COc1cc(/C=C/C(O)=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O,8600.0
CHEMBL24999,Mus musculus,Ic1ccccc1CN[C@@H]1C2CCN(CC2)[C@@H]1C(c1ccccc1)c1ccccc1,80900.0
