chembl_id;organism;canonical_smiles;LD50 /mg.kg-1
CHEMBL156078;Rattus norvegicus;C=C(C)n1c(-c2ccc(OC)cc2)nc2c3ccccc3ccc21;1000.0
CHEMBL156007;Rattus norvegicus;Cc1cc(-c2nc3c4ccccc4ccc3n2C)ccc1N(C)C;500.0
CHEMBL155989;Mus musculus;Cc1cc(C)c(NC(=O)C2=C(c3ccccc3)N3CCN=C3S2)c(C)c1;80.0
CHEMBL155982;Rattus norvegicus;COc1cccc(-c2nc3c4ccccc4ccc3n2C)c1;1000.0
CHEMBL155970;Mus musculus;COC(=O)NC1=NC2c3ccccc3CC2N1;700.0
CHEMBL15593;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)C2CC=CCC2C(=O)O)C(C)(C)N1;1514.0
CHEMBL155856;Mus musculus;COC(=O)NC1=NC(c2ccc(C(F)(F)F)cc2)CN1;700.0
CHEMBL155854;Mus musculus;CS/C(=C\c1ccc2cc(C)ccc2[n+]1C)N1CCOCC1.[I-];15.0
CHEMBL155841;Mus musculus;COC(=O)NC1=NC(c2cccc(Br)c2)CN1;300.0
CHEMBL15582;Mus musculus;COc1cc(OCc2ccccc2)ccc1CNCCCNC(=O)C1=CC(C)(C)NC1(C)C;13.0
CHEMBL155811;Rattus norvegicus;Cn1c(-c2cccs2)nc2c3ccccc3ccc21;1000.0
CHEMBL155809;Mus musculus;COC(=O)NC1=NC(c2ccccc2C)CN1C;200.0
CHEMBL15578;Mus musculus;C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNC(C)C)n1ccnc1;19.8
CHEMBL15575;Mus musculus;C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNCC(C)C)n1ccnc1;15.5
CHEMBL15574;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2cccc(OCc3ccccc3)c2)C(C)(C)N1;7.0
CHEMBL155729;Mus musculus;CC(C)Cc1ccc(C(C)C(=O)OCCOCCOCCOCCO)cc1;2000.0
CHEMBL15568;Mus musculus;C/C=C/c1ccc(OCC(=O)NCCNC(=O)C2=CC(C)(C)NC2(C)C)c(OC)c1;18.0
CHEMBL155673;Mus musculus;COC(=O)NC1=NC(c2ccccc2-c2ccccc2)CN1;200.0
CHEMBL155666;Mus musculus;COCCN/C(=C/c1ccc2ccccc2[n+]1C)SC.[I-];50.0
CHEMBL155665;Rattus norvegicus;COc1ccccc1-c1nc2c3ccccc3ccc2n1C;500.0
CHEMBL155649;Mus musculus;COC(=O)NC1=NC(c2ccccc2)CN1C;200.0
CHEMBL15563;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2cccc(Oc3ccccc3)c2)C(C)(C)N1;11.0
CHEMBL15558;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)COc2ccc(Cl)cc2Cl)C(C)(C)N1;37.0
CHEMBL155564;Mus musculus;CCOC1=C(Cl)C(=O)c2ccccc2C1=O;16.0
CHEMBL155563;Rattus norvegicus;O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21;1600.0
CHEMBL15554;Mus musculus;Cc1cccc(C)c1NC(=O)CNC(=O)C1CC(C)(C)NC1(C)C;40.0
CHEMBL15550;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2ccccc2OCC(N)=O)C(C)(C)N1;10.0
CHEMBL155468;Mus musculus;COC(CN/C(=C/c1ccc2ccccc2[n+]1C)SC)OC.[I-];30.0
CHEMBL155441;Rattus norvegicus;Cn1c(-c2ccncc2)nc2c3ccccc3ccc21;1000.0
CHEMBL155408;Rattus norvegicus;Cn1c(-c2ccccc2)nc2c3ccccc3ccc21;1000.0
CHEMBL155404;Rattus norvegicus;Cn1c(-c2cccc(Cl)c2)nc2c3ccccc3ccc21;1000.0
CHEMBL1553726;Rattus norvegicus;CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1;68.0
CHEMBL15529;Mus musculus;CC1(C)C=C(C(=O)NCC(O)CNC(=O)c2cccs2)C(C)(C)N1;65.0
CHEMBL15526;Mus musculus;C=CCc1ccc(OCC(=O)NCCNC(=O)C2=CC(C)(C)NC2(C)C)c(OC)c1;11.0
CHEMBL155237;Mus musculus;CCOC(=O)C1=C(C)N2CCN=C2S1;180.0
CHEMBL155160;Mus musculus;CCCCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCCCC)cc3)cc2)cc1.[Br-].[Br-];5.6
CHEMBL15508;Mus musculus;C=CCc1cc(C)ccc1OCC(=O)NCCNC(=O)C1=CC(C)(C)NC1(C)C;19.0
CHEMBL15506;Mus musculus;C=CCc1cc(C)ccc1OCC(=O)NCCCNC(=O)C1=CC(C)(C)NC1(C)C;14.0
CHEMBL155047;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2C)cc1C;1000.0
CHEMBL155032;Mus musculus;CC1=C(C(=O)Nc2c(Br)cccc2Br)SC2=NCCN21;40.0
CHEMBL15482;Mus musculus;CC1(C)C=C(C(=O)NCC(O)CNC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(C)(C)N1;69.0
CHEMBL15479;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2ccco2)C(C)(C)N1;34.0
CHEMBL15468;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)c2ccccc2C(=O)O)C(C)(C)N1;419.0
CHEMBL15459;Mus musculus;CC1(C)C=C(C(=O)NCCN2C(=O)C3CC=CCC3C2=O)C(C)(C)N1;182.0
CHEMBL15455;Mus musculus;CCCc1ccc(OCC(=O)NCCCNC(=O)C2=CC(C)(C)NC2(C)C)c(OC)c1;12.0
CHEMBL15454;Mus musculus;C=C(c1cc(C)cc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1;15.9
CHEMBL15452;Mus musculus;CC1(C)C=C(C(=O)NCCCCNCc2cccs2)C(C)(C)N1;28.0
CHEMBL15435;Mus musculus;CC(CNC(=O)C1=CC(C)(C)NC1(C)C)NCc1cccs1;68.0
CHEMBL15434;Mus musculus;C=C(c1cc(Cl)cc(C)c1OCC(O)CNC(C)C)n1ccnc1;48.8
CHEMBL154232;Mus musculus;[2H]c1cc(C(C)C)c(O)c(C(C)C)c1;39.0
CHEMBL154199;Mus musculus;CN(C)CCNC(=Cc1ccc2ccccc2[n+]1C)NCCN(C)C.[I-];90.0
CHEMBL15418;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)c2ccccc2C(=O)O)C(C)(C)N1;357.0
CHEMBL15412;Mus musculus;C=CCOc1ccc(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)cc1;28.0
CHEMBL154;Mus musculus;COc1ccc2cc([C@H](C)C(=O)O)ccc2c1;1000.0
CHEMBL15397;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2ccccc2O)C(C)(C)N1;28.0
CHEMBL153920;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)CO)cc1;1000.0
CHEMBL15388;Mus musculus;CC(=O)Nc1ccc(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)cc1;23.0
CHEMBL15386;Mus musculus;C=C(c1c(C)c(C)cc(Cl)c1OCC(O)CNC(C)C)n1ccnc1;15.5
CHEMBL15381;Mus musculus;CC1(C)C=C(C(=O)NCc2ccncc2)C(C)(C)N1;132.0
CHEMBL153772;Mus musculus;C[N+](C)(CCS)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCS)cc3)cc2)cc1.[Br-].[Br-];29.4
CHEMBL15377;Mus musculus;C=C(c1c(C)ccc(Cl)c1OCC(O)CNC(C)C)n1ccnc1;28.5
CHEMBL15369;Mus musculus;C=C(c1cc(Cl)ccc1OCC(O)CNC(C)(C)C)n1cccn1;32.5
CHEMBL153646;Mus musculus;CC(=O)CCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCCC(C)=O)cc3)cc2)cc1.[Br-].[Br-];4.27
CHEMBL15364;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(C)(C)N1;46.0
CHEMBL15352;Mus musculus;CC1(C)CC(C(=O)NCCCNCc2ccc(C(F)(F)F)cc2)C(C)(C)N1;39.0
CHEMBL153473;Mus musculus;CC(=O)SCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCSC(C)=O)cc3)cc2)cc1.[Br-].[Br-];3.05
CHEMBL15330;Mus musculus;C=CCOc1c(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)cccc1OC;15.0
CHEMBL153133;Mus musculus;CC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O;11.0
CHEMBL15311;Mus musculus;C=C(c1ccccc1OCC(O)CN(C)C)n1ccnc1;45.4
CHEMBL15300;Mus musculus;COc1ccc(CNC(=O)C2=CC(C)(C)NC2(C)C)cc1;66.0
CHEMBL15286;Mus musculus;CC1(C)C=C(C(=O)NCCCN2C(=O)C3CCCCC3C2=O)C(C)(C)N1;106.0
CHEMBL152680;Mus musculus;CCCOC1=C(Cl)C(=O)c2ccccc2C1=O;20.0
CHEMBL15263;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(=O)(=O)N(C)C)c(C)cc1OC;750.0
CHEMBL15262;Mus musculus;CCc1nc2ccccc2c(=O)n1CCNC(=O)C1=CC(C)(C)NC1(C)C;48.0
CHEMBL152423;Mus musculus;CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2;3.29
CHEMBL15231;Mus musculus;C=C(c1cccc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1;23.1
CHEMBL1522836;Mus musculus;CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1OC(=O)CCC.[Na+];200.0
CHEMBL15206;Mus musculus;C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1cccn1;22.3
CHEMBL151951;Mus musculus;C/C(C(N)=O)=C(\C)c1ccccc1;800.0
CHEMBL151899;Mus musculus;O=C(/C=C/c1cccc(C(F)(F)F)c1)NC1CC1;700.0
CHEMBL151885;Mus musculus;C/C(=C\c1cccc(C(F)(F)F)c1)C(N)=O;800.0
CHEMBL151881;Mus musculus;CCOC(=O)C(=O)N1CCSC1COc1ccccc1OC;1000.0
CHEMBL151837;Mus musculus;Cc1cc(-c2ccc(F)cc2)nnc1NCCN1CCOCC1;45.0
CHEMBL151805;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCN;300.0
CHEMBL151804;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1C;110.0
CHEMBL15179;Mus musculus;CN(Cc1ccccc1)C(=O)C1=CC(C)(C)NC1(C)C;51.0
CHEMBL151778;Mus musculus;C=CCNC(=O)/C=C(\C)c1ccccc1;450.0
CHEMBL151707;Mus musculus;C=CCNC(=O)/C(C)=C(\C)c1ccc(Cl)cc1;300.0
CHEMBL151705;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCN(C)C;118.0
CHEMBL151702;Mus musculus;C=CCNC(=O)/C(C)=C/c1ccccc1;600.0
CHEMBL151694;Mus musculus;O=C(O)CC(=O)N1CCSC1COc1ccccc1O;1000.0
CHEMBL151683;Mus musculus;C/C(C(=O)NC1CC1)=C(\C)c1ccc(Cl)cc1;450.0
CHEMBL151659;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CC(=O)O;1000.0
CHEMBL15163;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)COc2ccc(Cl)cc2Cl)C(C)(C)N1;20.0
CHEMBL151580;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1;1000.0
CHEMBL15157;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)c2cccs2)C(C)(C)N1;48.0
CHEMBL15156;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(C)(=O)=O)c(C)cc1OC;1000.0
CHEMBL151544;Mus musculus;C=CCNC(=O)/C(C)=C(\C)c1cccc(C(F)(F)F)c1;400.0
CHEMBL151515;Mus musculus;CN1CCC[C@H]1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O;0.38
CHEMBL151490;Mus musculus;C/C(C(=O)NC1CC1)=C(\C)c1cccc(C(F)(F)F)c1;800.0
CHEMBL151469;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCCN1CCOCC1;66.0
CHEMBL151463;Mus musculus;C/C(C(N)=O)=C(/C)c1cccc(C(F)(F)F)c1;200.0
CHEMBL151444;Mus musculus;COc1ccccc1OCC1N(C(=O)CSC(C)=O)CC[S+]1[O-];620.0
CHEMBL151417;Mus musculus;c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1;250.0
CHEMBL15131;Mus musculus;C=CCOc1cccc(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)c1;34.0
CHEMBL151279;Mus musculus;COc1ccc(-c2cc(C)c(NCCN3CCOCC3)nn2)cc1;19.0
CHEMBL151274;Mus musculus;Cc1cc(-c2cccc(Cl)c2)nnc1NCCN1CCOCC1;21.0
CHEMBL15126;Mus musculus;CC1(C)CC(C(=O)NCCCN2C(=O)c3ccccc3C2=O)C(C)(C)N1;22.0
CHEMBL15124;Mus musculus;C=CCc1ccc(OC(C)C(=O)NCCNC(=O)C2=CC(C)(C)NC2(C)C)c(OC)c1;9.3
CHEMBL151202;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1;1000.0
CHEMBL151195;Mus musculus;Cc1cc(-c2cccc3ccccc23)nnc1NCCN1CCOCC1;7.0
CHEMBL151181;Mus musculus;CNC(=O)CC(=O)N1CCSC1COc1ccccc1OC;1000.0
CHEMBL15117;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(=O)(=O)N(C)C)c(C)cc1OC;1000.0
CHEMBL15115;Mus musculus;C/C=C/c1ccc(OCC(=O)NCCCNC(=O)C2=CC(C)(C)NC2(C)C)c(OC)c1;30.0
CHEMBL151143;Mus musculus;Cc1cc(-c2ccccc2F)nnc1NCCN1CCOCC1;26.0
CHEMBL151131;Mus musculus;Clc1ccccc1Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1;95.0
CHEMBL151018;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCN1CCCC1;70.0
CHEMBL150985;Mus musculus;Cc1cc(-c2ccc(Cl)cc2)nnc1NCCN1CCOCC1;62.0
CHEMBL15097;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)c2ccc3c(c2)OCO3)C(C)(C)N1;76.0
CHEMBL150943;Mus musculus;Cc1cc(-c2ccc([N+](=O)[O-])cc2)nnc1NCCN1CCOCC1;35.0
CHEMBL150914;Mus musculus;Cc1cc(Cc2ccccc2)nnc1NCCN1CCOCC1;30.0
CHEMBL150913;Mus musculus;Cc1cc(-c2cccs2)nnc1NCCN1CCOCC1;59.0
CHEMBL150887;Mus musculus;CCCN(CCC)CCNc1nnc(-c2ccccc2)cc1C;76.0
CHEMBL150861;Mus musculus;CCOC(=O)CCC(=O)N1CCSC1COc1ccccc1OC;1000.0
CHEMBL150805;Mus musculus;CCN(CC)CCNC(=O)CC(=O)N1CCSC1COc1ccccc1OC;250.0
CHEMBL150775;Mus musculus;Cc1cc(=O)oc2c1c(C)nn2C;1500.0
CHEMBL150687;Mus musculus;Cc1cc(-c2ccc3ccccc3c2)nnc1NCCN1CCOCC1;23.0
CHEMBL150670;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCC(C)N1CCOCC1;54.0
CHEMBL150571;Mus musculus;COc1cccc(-c2cc(C)c(NCCN3CCOCC3)nn2)c1;18.0
CHEMBL150570;Mus musculus;COc1ccccc1-c1cc(C)c(NCCN2CCOCC2)nn1;40.0
CHEMBL150549;Mus musculus;C/C(C(=O)NC1CC1)=C(/C)c1ccccc1;500.0
CHEMBL150506;Mus musculus;Cc1cc(-c2ccccc2)nnc1NCCCCN;300.0
CHEMBL150498;Mus musculus;Cc1cc(-c2ccccc2)nnc1NC(C)CN;200.0
CHEMBL150460;Mus musculus;C=CC(=O)N1CCSC1COc1ccccc1OC;718.0
CHEMBL150428;Mus musculus;C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(-c4ccc(C5(O)C[N+](C)(C)CCO5)cc4)cc3)cc2)C1.[Br-].[Br-];0.13
CHEMBL150365;Mus musculus;N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1;250.0
CHEMBL15029;Mus musculus;C=C(c1ccc(Cl)c(Cl)c1OCC(O)CNC(C)C)n1ccnc1;33.9
CHEMBL150182;Mus musculus;CC(=O)SCC(=O)N1CCSC1COc1ccccc1O;1000.0
CHEMBL15012;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(N)(=O)=O)c(Cl)cc1OC;1000.0
CHEMBL149978;Mus musculus;Cc1cc(C)c(NCCN2CCOCC2)nn1;100.0
CHEMBL149972;Rattus norvegicus;CCC1(c2ccccc2)C(=O)[N-]C(=O)NC1=O.[Na+];225.0
CHEMBL149951;Mus musculus;CSCC(=O)N1CCSC1COc1ccccc1O;1000.0
CHEMBL14992;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(=O)(=O)N(C)C)c(Cl)cc1OC;1000.0
CHEMBL14991;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(=O)(=O)N(C)C)ccc1OC;750.0
CHEMBL14989;Mus musculus;C=C(c1c(C)ccc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1;29.5
CHEMBL149850;Mus musculus;C/C(C(=O)NC1CC1)=C(/C)c1ccc(Cl)cc1;300.0
CHEMBL149728;Mus musculus;CC(=O)SCC(=O)N1CCSC1CCc1ccccc1O;1000.0
CHEMBL14971;Mus musculus;CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21;2500.0
CHEMBL149642;Mus musculus;CCOCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCOCC)cc3)cc2)cc1.[Br-].[Br-];1.84
CHEMBL149589;Mus musculus;CC(=O)OCC[N+](C)(C)CC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)C[N+](C)(C)CCOC(C)=O)cc3)cc2)cc1.[Br-].[Br-];0.125
CHEMBL149407;Mus musculus;Cc1cc(=O)oc2nn(C)c(C)c12;250.0
CHEMBL14939;Mus musculus;CC1(C)C=C(C(=O)NC(C(N)=O)c2ccccc2)C(C)(C)N1;75.0
CHEMBL14938;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2ccc[nH]2)C(C)(C)N1;20.0
CHEMBL149332;Mus musculus;COc1ccc(OCC2SCCN2C(=O)CSC(C)=O)cc1;1000.0
CHEMBL149266;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CSC(=O)CN1CCN(C)CC1;1000.0
CHEMBL149258;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)C[S+](C)[O-];1000.0
CHEMBL149157;Mus musculus;C=CCc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)c(OC)c1;870.0
CHEMBL149156;Mus musculus;Cc1ccc(C(C)C)c(OC(=O)c2ccc(NC(=N)N)cc2)c1.Cc1ccc(S(=O)(=O)O)cc1;2000.0
CHEMBL149107;Mus musculus;C/C(C(=O)NC1CC1)=C(/C)c1cccc(C(F)(F)F)c1;140.0
CHEMBL148957;Mus musculus;COC(=O)c1ccccc1OC(=O)c1ccc(NC(=N)N)cc1;750.0
CHEMBL148923;Mus musculus;COc1ccc(OCC2SCCN2C(=O)Cn2ccnc2)cc1;1000.0
CHEMBL14888;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(N)(=O)=O)c(C)cc1OC;1000.0
CHEMBL148823;Mus musculus;C/C(C(=O)NC1CC1)=C(\C)c1ccc(Br)cc1;600.0
CHEMBL148754;Mus musculus;COc1ccccc1SCC1SCCN1C(=O)Cn1ccnc1;958.0
CHEMBL148646;Mus musculus;COC(=O)c1ccc(OCC2SCCN2C(=O)Cn2ccnc2)cc1;1000.0
CHEMBL148620;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CC(=O)N1CCN(C)CC1;880.0
CHEMBL148608;Mus musculus;CCOC(=O)[C@@H]1CSC(COc2ccccc2OC)N1;757.0
CHEMBL148600;Mus musculus;CCCN1CCO[C@@H]2c3cccc4c3[C@@H](CN4)C[C@H]21;150.0
CHEMBL148539;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CSC(=O)c1cc(OC)c(OC)c(OC)c1;1000.0
CHEMBL148498;Mus musculus;CCOCCOCC(=O)N1CCSC1COc1ccccc1OC;916.0
CHEMBL14845;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(C)(=O)=O)c(Cl)cc1OC;1000.0
CHEMBL148415;Mus musculus;CCOC(=O)C1(c2ccccc2)CCN(C2(c3ccccc3)CCCCC2)CC1;300.0
CHEMBL14817;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(N)(=O)=O)c(C)cc1OC;1000.0
CHEMBL14802;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(C)(=O)=O)ccc1OC;1000.0
CHEMBL14798;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(=O)(=O)N(C)C)ccc1OC;750.0
CHEMBL14766;Mus musculus;CN1CCN(C2=Nc3cc(F)ccc3Nc3sc4c(c32)CCCC4)CC1;400.0
CHEMBL147535;Mus musculus;CCc1cc(-c2ccccc2)nnc1NCCN1CCOCC1;31.0
CHEMBL147528;Mus musculus;Oc1ccccc1OCC1NCCS1;1000.0
CHEMBL147475;Mus musculus;Cc1c(F)c(N2CC[C@H](N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F;84.0
CHEMBL147447;Mus musculus;CCOC(=O)CC(=O)N1CCS(=O)(=O)C1COc1ccccc1OC;1000.0
CHEMBL147396;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)COC(C)=O;1000.0
CHEMBL147388;Mus musculus;CC(=O)SCC(=O)Oc1ccccc1OCC1SCCN1C(=O)CSC(C)=O;1000.0
CHEMBL147333;Mus musculus;C#CCNC(=O)/C(C)=C(\C)c1cccc(C(F)(F)F)c1;170.0
CHEMBL147244;Mus musculus;CN1CCO[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21;35.0
CHEMBL1472394;Mus musculus;COc1ccc2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)sc(=O)c2c1OC;870.0
CHEMBL147196;Mus musculus;O=C(O)[C@@H]1CSC(CCc2ccccc2O)N1;1000.0
CHEMBL147034;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CSC(=O)c1cccnc1;1000.0
CHEMBL147008;Mus musculus;CCOC(=O)CC(=O)N1CCSC1COc1ccccc1O;1000.0
CHEMBL146986;Mus musculus;O=C(Oc1cccnc1)C1CCN(C2(c3ccccc3)CCCCC2)CC1;300.0
CHEMBL146980;Mus musculus;CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC;1000.0
CHEMBL146975;Mus musculus;Cc1c(F)c(N2CC3CC2CN3)nc2c1c(=O)c(C(=O)O)cn2C1CC1;1750.0
CHEMBL146863;Mus musculus;CCOC(=O)CC(=O)N1CCS[C@H]1COc1ccccc1OC;1000.0
CHEMBL146852;Mus musculus;C#CCNC(=O)/C(C)=C(\C)c1ccc(Cl)cc1;140.0
CHEMBL14685;Mus musculus;CCN1CCCC1CNC(=O)c1cc(NS(N)(=O)=O)ccc1OC;1000.0
CHEMBL14668;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1;200.0
CHEMBL14645;Mus musculus;COCCN(CCOC)c1nn2c(-c3ccc(O)cc3)nnc2c2ccccc12;600.0
CHEMBL1464;Rattus norvegicus;CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O;760.0
CHEMBL146127;Mus musculus;CC1(C)OC(C)(C)c2c1nnc(-c1cccc([N+](=O)[O-])c1)[n+]2[O-];235.0
CHEMBL146102;Mus musculus;OC1(c2ccccc2)CCN(C2(c3ccccc3)CCCCC2)CC1;82.3
