chembl_id;organism;canonical_smiles;Cmax /ug.mL-1
CHEMBL1802186;Mus musculus;O=C([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1.[Na+];34.4
CHEMBL1802185;Mus musculus;O=C([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1.[Na+];39.4
CHEMBL1802025;Rattus norvegicus;CCc1nn2ccc3c(c2c1CCNC(C)=O)CCO3;0.0124
CHEMBL1801740;Rattus norvegicus;CCc1nc2c(C)cc(CC(C)C)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21;176.67
CHEMBL1801580;Mus musculus;CC1(C)Oc2cc(O)ccc2C2C1=CCn1c(=O)n(-c3ccccc3)c(=O)n12;387.0
CHEMBL1801506;Mus musculus;CC(C)Cc1nc2nccnc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;3.7
CHEMBL1801504;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2ccc(F)c(F)c2[nH]1;15.0
CHEMBL1801502;Mus musculus;CN(C)c1ccnc2c1nc(C1CCC1)n2Cc1cc(=O)[nH]c2c(F)c(F)ccc12;0.4
CHEMBL1801490;Mus musculus;CC(C)Cc1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;8.7
CHEMBL1801487;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3ccccc32)c2ccc(F)c(F)c2[nH]1;5.7
CHEMBL1801482;Mus musculus;CC(C)c1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;14.0
CHEMBL1801474;Mus musculus;Cc1ncsc1-c1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;3.8
CHEMBL1801431;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1;36.81
CHEMBL1801430;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1;4.16
CHEMBL1801429;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1;0.63
CHEMBL1801428;Rattus norvegicus;COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1;32.94
CHEMBL1801426;Rattus norvegicus;CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1;5.118
CHEMBL1801425;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCNCC1;0.54
CHEMBL1801424;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1;8.316
CHEMBL1801423;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1;9.46
CHEMBL1801422;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCN(C2CC2)CC1;13.08
CHEMBL1801420;Rattus norvegicus;C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1;18.47
CHEMBL1801419;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCNCC1;1.548
CHEMBL1801413;Rattus norvegicus;C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1;5.312
CHEMBL1801396;Rattus norvegicus;CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1;0.159
CHEMBL1801395;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(CCO)CC1;1.38
CHEMBL1801394;Rattus norvegicus;CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1;3.13
CHEMBL1801393;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2cccnc2)CC1;52.64
CHEMBL1801062;Mus musculus;O=c1cc(Cn2c(C3CC(F)(F)C3)nc3nccnc32)c2cccc(F)c2[nH]1;8.8
CHEMBL1801060;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2cccc(F)c2[nH]1;15.0
CHEMBL1801057;Rattus norvegicus;COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1;8.551
CHEMBL1801056;Rattus norvegicus;C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1;27.16
CHEMBL1801055;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)CCOCC1;1.61
CHEMBL1801054;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1;7.272
CHEMBL1801052;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1;8.584
CHEMBL1801051;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1;1.143
CHEMBL1801046;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1;3.119
CHEMBL1801044;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1;0.872
CHEMBL1800911;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1;2.002
CHEMBL1800236;Rattus norvegicus;COc1ccc2nc(C)cc(SCC(=O)N/N=C/c3cc(OC)c(OC)c(OC)c3)c2c1;0.539
CHEMBL1800089;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1;0.147
CHEMBL1797509;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCCc3ccccc3)ccc21;0.181
CHEMBL1797508;Rattus norvegicus;CC1=C(CNCCC(=O)O)CCc2cc(OCCCCc3ccccc3)ccc21;0.168
CHEMBL179691;Rattus norvegicus;COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F;0.0242
CHEMBL1796254;Mus musculus;COCCN1CCc2cc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4NS(C)(=O)=O)n3)c(OC)cc2CC1;0.023
CHEMBL1795884;Mus musculus;Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1-c1ccc(C(=O)NC2CCN(C)CC2)cc1;0.115
CHEMBL1795875;Mus musculus;CN1CCC(NC(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1;0.191
CHEMBL1795477;Mus musculus;O=C(O)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)OCn1cc(F)c(=O)[nH]c1=O)C(=O)O;78540.0
CHEMBL1795474;Mus musculus;O=C(O)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cn1cc(F)c(=O)[nH]c1=O)C(=O)O;51080.0
CHEMBL1795037;Rattus norvegicus;CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)s1)C(c1ccccc1)c1ccccc1.N=C(N)c1ccccc1;1.3
CHEMBL1794953;Rattus norvegicus;N[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)C1;2.0
CHEMBL178798;Rattus norvegicus;CC(C)COC(=O)N[C@H](COC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F;2.3
CHEMBL1784916;Rattus norvegicus;CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccccc3Br)c2)CC1;0.013
CHEMBL1784637;Rattus norvegicus;CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C;0.344
CHEMBL1784634;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C(N)=O)n1C;0.627
CHEMBL1784626;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncnc1;0.822
CHEMBL1783734;Mus musculus;CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl;3.75
CHEMBL1783663;Rattus norvegicus;COCCNCc1ccc2cc3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3;0.633
CHEMBL1783662;Rattus norvegicus;CC(C)CNCc1ccc2cc3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3;0.891
CHEMBL1783291;Rattus norvegicus;COc1c2c(c(O)c3cc(CN4CCC4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;0.618
CHEMBL1783289;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CN6CCC6)cc5c4O)C[C@H]3C[C@@H]12;0.073
CHEMBL1782476;Rattus norvegicus;COc1c2c(c(O)c3cc(CN4CC(F)C4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;0.237
CHEMBL1782473;Rattus norvegicus;COc1c2c(c(O)c3cc(CNCC(C)C)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;0.414
CHEMBL1782472;Rattus norvegicus;COc1c2c(c(O)c3cc(CNC4CC4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;0.124
CHEMBL1782469;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CN6CC(F)C6)cc5c4O)C[C@H]3C[C@@H]12;0.358
CHEMBL1782468;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CNC(C)(C)C)cc5c4O)C[C@H]3C[C@@H]12;0.278
CHEMBL1782463;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(cc5ccc(CN6CC(F)C6)cc5c4O)C[C@H]3C[C@@H]12;0.814
CHEMBL1782369;Rattus norvegicus;OC[C@H]1O[C@@H](n2cc(Cc3ccc(C4CC4)cc3)c3c(F)cccc32)[C@H](O)[C@@H](O)[C@@H]1O;2.723
CHEMBL1782308;Mus musculus;CCc1c(C)nc(-c2ccc(F)s2)nc1Nc1ccc(CC(=O)O)cc1F;10.9
CHEMBL1782306;Mus musculus;CCc1c(C)nc(-c2ccc(Cl)s2)nc1Nc1ccc(CC(=O)O)cc1;8.7
CHEMBL1780061;Rattus norvegicus;CCCCCN1C(=O)C2(COc3cc4c(cc32)OCO4)c2ccccc21;0.953
CHEMBL1774830;Rattus norvegicus;COc1cc(C(=O)c2c[nH]c3nc(C)ccc23)cc(OC)c1OC;3.753
CHEMBL1774080;Rattus norvegicus;O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1;0.202
CHEMBL1774024;Rattus norvegicus;O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2)[C@@H](Cc1ccc(Cl)cc1)NC(=O)C1(c2ccc(Cl)cc2)CC1;0.019
CHEMBL1774023;Rattus norvegicus;O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2;0.006
CHEMBL1773687;Mus musculus;CC(C)C(=O)Nc1ccc2oc(-c3ccc(Cl)cc3)nc2c1;2.807
CHEMBL1773684;Mus musculus;Cc1cc2nc(-c3ccc(N)cc3O)oc2cc1C;0.0109
CHEMBL1773683;Mus musculus;CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1;1.486
CHEMBL1773261;Mus musculus;Cc1ccccc1-c1cccc(CNc2ccc(CCC(=O)O)cc2)c1;2.36
CHEMBL1771223;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(OCCCc3nnnn3-c3ccc(OC(F)(F)F)cc3)cc2)CCOCC1;3.5
CHEMBL1771220;Rattus norvegicus;CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OCCCc3nc(-c4ccc(OC(F)(F)F)cc4)no3)cc2)CC1;2.2
CHEMBL1771219;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(OCCCc3nc(-c4ccc(OC(F)(F)F)cc4)no3)cc2)CCOCC1;0.24
CHEMBL1771218;Rattus norvegicus;Cc1ccc(-c2nnnn2CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)nc1;3.0
CHEMBL1771217;Rattus norvegicus;Cc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)nc1;3.5
CHEMBL1771216;Rattus norvegicus;COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OCCCn3nnc(-c4ccc(OC(F)(F)F)cc4)n3)cc2)CC1;1.4
CHEMBL1771215;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(OCCCn3nnc(-c4ccc(OC(F)(F)F)cc4)n3)cc2)CCOCC1;0.061
CHEMBL1771213;Rattus norvegicus;COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1;4.2
CHEMBL1771212;Rattus norvegicus;COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1;69.8
CHEMBL1771;Rattus norvegicus;COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1;0.00693
CHEMBL1770700;Rattus norvegicus;COc1ccc(C(=O)NCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1;2e-05
CHEMBL1770373;Rattus norvegicus;c1ccc(Cc2ncc3c(n2)CCNCC3)cc1;0.049
CHEMBL1770248;Rattus norvegicus;CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1;1.94
CHEMBL1766813;Rattus norvegicus;COCCN(C)c1ccc(NC(=O)c2nc(-c3ccccc3)oc2C(F)(F)F)cn1;10.2
CHEMBL1766806;Mus musculus;COC(=O)N1CCC(c2ccc(NC(=O)c3nc(-c4ccccc4)oc3C(F)(F)F)cc2)CC1;0.01
CHEMBL1766805;Mus musculus;O=C(Nc1ccc(C2CCN(C(=O)C3CC3)CC2)cc1)c1nc(-c2ccccc2)oc1C(F)(F)F;0.076
CHEMBL1766685;Mus musculus;C#CC(=O)N(c1ccc(-n2cnnn2)c(C)c1)C(C(=O)NC1CCCC1)c1ccccc1;0.0062
CHEMBL1766683;Mus musculus;C#CC(=O)N(c1ccc(-n2cnnn2)c(C)c1)C(C(=O)NC1CCCC1)c1ccccc1F;0.344
CHEMBL1766582;Rattus norvegicus;Cl.Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21;0.65
CHEMBL1766544;Mus musculus;CCOC(=O)CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1;0.279
CHEMBL1766543;Mus musculus;CS(=O)(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1;0.0593
CHEMBL1766529;Mus musculus;CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1;0.316
CHEMBL1765740;Mus musculus;CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1;4.51
CHEMBL1765611;Mus musculus;Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnn(C)c5)cc4c32)ccc1F;1.039
CHEMBL1765610;Mus musculus;Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)ccc1F;0.853
CHEMBL1765608;Mus musculus;O=c1ccc2cnc3ccc(-c4cnc5[nH]ccc5c4)cc3c2n1-c1ccc(F)c(C(F)(F)F)c1;1.639
CHEMBL1765603;Mus musculus;O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc(F)c(C(F)(F)F)c1;0.426
CHEMBL1765602;Mus musculus;Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1;1.54
CHEMBL1762621;Rattus norvegicus;COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2;5.017
CHEMBL1762293;Rattus norvegicus;CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)no1;1.76
CHEMBL1761275;Mus musculus;O=C(O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1;19.5
CHEMBL1760985;Mus musculus;Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COC(=O)P(=O)([O-])[O-])OC4=O)cc3F)cn2)n1.[Na+].[Na+];8.37
CHEMBL176058;Rattus norvegicus;CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21;0.001096
CHEMBL1760562;Rattus norvegicus;Cc1ccc(C(=O)c2nc3ccccc3n2/C=C/c2cccc(OC(C)(C)C(=O)[O-])c2)cc1.[Na+];4.34
CHEMBL175691;Rattus norvegicus;Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1;2.13
CHEMBL175;Mus musculus;CC(C)Cc1ccc([C@H](C)C(=O)O)cc1;34.59
CHEMBL174813;Rattus norvegicus;CC(C)COC(=O)N[C@H](CO)C(=O)N[C@@H](C)C(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F;4.7
CHEMBL1747;Mus musculus;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O;16.46
CHEMBL174528;Rattus norvegicus;CN(C)CCCOc1cc(-c2ccccc2)n(-c2ccccc2)n1;0.0014
CHEMBL1743757;Rattus norvegicus;CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@]1(C)O.Cl.Cl;3.62
CHEMBL1741;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O;14.08
CHEMBL1738841;Mus musculus;C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12;1.491
CHEMBL1738840;Rattus norvegicus;COc1ccnc(CCc2nc3cccnc3[nH]2)c1;2.24
CHEMBL1738797;Rattus norvegicus;CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O;0.0608
CHEMBL173251;Rattus norvegicus;Cc1ccccc1C(Oc1cc(OCc2ccncc2)ccc1C#N)C(=O)[O-].[Na+];0.29
CHEMBL172329;Rattus norvegicus;CN(C)CCCOc1nn(-c2ccccc2)c2ccccc12;0.0032
CHEMBL172144;Rattus norvegicus;Cc1ccccc1C(Oc1cc(OCc2ccc3c(c2)OCO3)ccc1C#N)C(=O)[O-].[Na+];5.9
CHEMBL170303;Rattus norvegicus;CC(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N;1.16
CHEMBL170296;Rattus norvegicus;N#Cc1ccc(OCc2ccsc2)cc1OC(C(=O)O)c1ccccc1Cl;62.0
CHEMBL169526;Rattus norvegicus;CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N;0.14
CHEMBL1689107;Rattus norvegicus;CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(C(C)O)cc1;0.1166
CHEMBL1689062;Rattus norvegicus;CCC(CC)(NC(=O)c1c(C)nn2c1N[C@@H](c1ccccc1)CC2(C)C)c1ccc(C(C)=O)cc1;0.1282
CHEMBL1689060;Rattus norvegicus;CCc1ccc(C(CC)(CC)NC(=O)c2c(C)nn3c2N[C@@H](c2ccccc2)CC3(C)C)cc1.Cc1ccc(S(=O)(=O)O)cc1;0.0857
CHEMBL1688889;Rattus norvegicus;Cc1nn(C)c2nc(N(C)CCN(C)C)c(C(=O)NC(=O)Nc3cccc(OC(C)C)c3)cc12.Cl;0.129
CHEMBL1688857;Mus musculus;CCc1c2c(nc3ccccc13)-c1c(N)c3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;0.3
CHEMBL1688855;Mus musculus;CC[C@@]1(O)C(=O)OCc2c1c(N)c1n(c2=O)Cc2cc3ccccc3nc2-1;0.6
CHEMBL1688597;Rattus norvegicus;COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O;2.879
CHEMBL1688097;Rattus norvegicus;CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(C)cc1.Cl;0.374
CHEMBL1688093;Rattus norvegicus;CCC(CC)(NC(=O)c1cnn2c1NC(c1ccccc1)CC2(C)C)c1ccc(Cl)cc1.Cl;0.374
CHEMBL1684986;Mus musculus;Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2cccnc2)cn1;4.19
CHEMBL1684721;Mus musculus;Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1;7.8
CHEMBL1684000;Rattus norvegicus;N[C@@H](CC(=O)N1CCn2nnc(-c3cnco3)c2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O;0.475
CHEMBL1683996;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2nnc(-c3ccco3)c2C1)Cc1cc(F)c(F)cc1F;0.255
CHEMBL1683995;Rattus norvegicus;N[C@@H](CC(=O)N1CCn2nnc(-c3ccccn3)c2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O;0.484
CHEMBL1683992;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2nnc(-c3ccc(C(=O)O)cc3)c2C1)Cc1cc(F)c(F)cc1F;0.6
CHEMBL1683981;Rattus norvegicus;Cl.NC(=O)c1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2;0.231
CHEMBL1683979;Rattus norvegicus;N[C@@H](CC(=O)N1CCn2nnc(C(F)(F)F)c2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O;0.965
CHEMBL1683978;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2nnc(C(F)F)c2C1)Cc1cc(F)c(F)cc1F;0.695
CHEMBL1683796;Rattus norvegicus;CCNC(=O)Nc1sc2cc(C)ccc2c1C(=O)N1CCN(C2CCN(C(=O)C(C)(C)C(F)(F)F)CC2)CC1;0.603
CHEMBL1683042;Rattus norvegicus;O=C(O)CCNCCCc1ccc(OCCCc2ccccc2)cc1;28.0
CHEMBL1682904;Rattus norvegicus;CC(C)[C@](O)(c1ccc2c3c(ccc2c1)C(=O)N(C)C3)c1c[nH]cn1;2.943
CHEMBL1682441;Rattus norvegicus;C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1O;3.6
CHEMBL1682297;Mus musculus;O=C(O)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1nc(NC3CC3)ncc12;0.028
CHEMBL1682283;Rattus norvegicus;C#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cncnc23)c1;0.8
CHEMBL1682272;Rattus norvegicus;CN(CC(N)=O)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1;0.173
CHEMBL1681932;Rattus norvegicus;CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1Cl;1.034
CHEMBL1673188;Mus musculus;Cc1c(-c2ccccc2)c(N2CC[C@H](N(C)C)C2)n2c(nc3ncccc32)c1C#N;0.71
CHEMBL1673049;Mus musculus;COc1cc(C(=O)N2CCC(N3CCCC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C;1.287
CHEMBL1673046;Rattus norvegicus;CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C;0.247
CHEMBL1672973;Rattus norvegicus;Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O;0.475
CHEMBL1672957;Rattus norvegicus;O=C(Nc1ccc(/C=C/c2ccc(NC(=O)[C@@H]3CCCN3C(=O)OCc3ccccc3)cc2)cc1)[C@@H]1CCCN1C(=O)OCc1ccccc1;0.004
CHEMBL1672796;Rattus norvegicus;OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ncc(-c4ccsc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O;1.54
CHEMBL16727;Rattus norvegicus;Cc1c(N2CC[C@H](N)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12;0.27
